code	0-15 hours	16-30 hours	31-48 hours	49+ hours
E00017345	19	24	120	44
E00017346	13	26	94	34
E00017347	19	27	79	34
E00017348	13	29	79	23
E00017349	8	18	124	28
E00017350	9	27	104	28
E00017351	15	30	102	30
E00017352	13	27	107	5
E00017353	25	50	131	15
E00017354	24	26	93	21
E00017355	25	45	110	13
E00017356	18	31	91	15
E00017357	14	33	124	17
E00017358	8	29	85	9
E00017359	18	35	79	10
E00017360	18	37	101	16
E00017361	7	35	105	19
E00017362	13	48	100	20
E00017363	16	26	86	4
E00017364	9	43	122	19
E00017365	12	34	74	10
E00017366	14	32	63	12
E00017367	16	33	103	16
E00017368	16	21	66	11
E00017369	9	27	105	9
E00017370	20	31	81	16
E00017371	13	25	60	8
E00017372	13	24	54	10
E00017373	13	34	90	13
E00017374	18	48	121	18
E00017375	12	28	94	18
E00017376	11	16	68	8
E00017377	33	48	108	27
E00017378	14	39	103	16
E00017379	24	39	96	13
E00017380	16	35	103	19
E00017381	10	34	62	9
E00017382	16	32	100	15
E00017383	14	27	81	11
E00017384	13	23	85	10
E00017385	28	32	132	12
E00017386	18	28	73	20
E00017387	10	31	65	7
E00017388	11	31	108	22
E00017389	8	36	96	19
E00017390	17	30	92	12
E00017391	18	38	66	16
E00017392	10	25	64	7
E00017393	5	18	115	18
E00017394	15	26	56	5
E00017395	18	23	91	22
E00017396	16	33	84	16
E00017397	26	28	98	15
E00017398	11	28	74	23
E00017399	14	22	83	20
E00017400	16	23	88	11
E00017401	11	36	79	7
E00017402	22	31	87	9
E00017403	20	36	131	18
E00017404	20	29	112	14
E00017405	10	33	102	14
E00017406	12	34	104	14
E00017407	19	28	75	15
E00017408	13	33	93	25
E00017409	21	26	66	25
E00017410	11	35	90	15
E00017411	13	24	91	14
E00017412	7	30	86	16
E00017413	4	18	127	39
E00017414	16	12	68	52
E00017415	13	19	72	26
E00017416	19	18	74	38
E00017417	21	26	63	40
E00017418	19	17	91	49
E00017419	10	16	58	37
E00017420	8	17	79	32
E00017421	9	21	111	39
E00017422	18	18	74	24
E00017423	7	29	91	26
E00017424	10	19	79	31
E00017425	17	18	56	40
E00017426	10	8	92	22
E00017427	21	27	103	52
E00017428	16	28	95	32
E00017429	12	8	99	22
E00017430	6	21	105	40
E00017431	11	18	83	28
E00017432	11	17	89	42
E00017433	12	21	88	37
E00017434	6	22	99	26
E00017435	5	9	93	26
E00017436	8	20	151	28
E00017437	7	22	149	31
E00017438	14	27	113	23
E00017439	9	26	93	16
E00017440	10	18	76	10
E00017441	19	30	83	12
E00017442	14	30	59	17
E00017443	7	7	72	14
E00017444	12	23	133	60
E00017445	9	21	60	34
E00017446	9	34	82	44
E00017447	13	38	108	20
E00017448	12	41	132	23
E00017449	12	31	90	12
E00017450	17	22	86	20
E00017451	10	32	112	25
E00017452	11	27	97	12
E00017453	12	34	126	27
E00017454	17	29	89	18
E00017455	13	33	82	22
E00017456	14	33	98	14
E00017457	27	34	80	15
E00017458	10	25	70	13
E00017459	11	24	92	15
E00017460	9	31	82	18
E00017461	17	33	116	8
E00017462	14	23	88	16
E00017463	14	34	77	14
E00017464	17	30	100	19
E00017465	13	40	92	18
E00017466	15	26	90	14
E00017467	21	38	98	29
E00017468	12	35	75	11
E00017469	18	31	106	31
E00017470	11	25	96	19
E00017471	11	36	115	21
E00017472	14	16	58	15
E00017473	14	32	89	8
E00017474	17	32	91	12
E00017475	9	20	77	12
E00017476	7	43	75	13
E00017477	16	39	85	20
E00017478	8	23	107	31
E00017479	9	23	64	50
E00017480	14	21	91	44
E00017481	8	21	93	31
E00017482	3	13	153	44
E00017483	8	20	128	38
E00017484	11	24	120	26
E00017485	6	15	86	40
E00017486	6	9	85	40
E00017487	7	8	73	41
E00017488	14	22	99	26
E00017489	9	20	154	44
E00017490	11	18	83	45
E00017491	7	13	50	7
E00017492	8	16	116	40
E00017493	9	14	95	28
E00017494	12	14	137	43
E00017495	15	32	166	53
E00017497	6	10	113	32
E00017498	13	21	125	60
E00017499	4	17	116	36
E00017500	9	19	79	43
E00017501	3	11	32	25
E00017502	6	11	109	32
E00017503	4	23	128	25
E00017504	14	26	101	39
E00017505	5	14	95	42
E00017506	9	17	105	42
E00017507	8	37	148	34
E00017508	10	8	144	32
E00017509	11	11	84	43
E00017510	8	13	103	30
E00017511	6	20	90	50
E00017512	15	9	74	39
E00017513	13	18	57	32
E00017514	14	15	79	57
E00017515	19	24	54	47
E00017516	6	20	37	49
E00017517	14	16	63	29
E00017518	5	12	54	37
E00017519	13	20	48	21
E00017520	7	17	46	26
E00017521	21	33	58	52
E00017522	12	18	62	28
E00017523	16	25	85	37
E00017524	12	25	85	41
E00017525	15	12	56	55
E00017526	11	18	61	40
E00017527	7	13	48	30
E00017528	11	26	59	47
E00017529	9	13	46	44
E00017530	6	5	49	20
E00017531	19	22	38	51
E00017532	15	17	72	47
E00017533	19	12	48	57
E00017534	14	19	68	52
E00017535	19	16	45	60
E00017536	15	22	60	40
E00017537	9	15	62	55
E00017538	6	5	91	55
E00017539	6	10	93	41
E00017540	16	17	41	38
E00017541	8	10	90	41
E00017542	16	34	113	20
E00017543	10	28	64	30
E00017544	15	24	97	29
E00017545	22	31	124	25
E00017546	17	20	86	14
E00017547	17	18	97	21
E00017548	7	23	122	37
E00017549	17	42	98	30
E00017550	19	25	110	33
E00017551	15	35	97	19
E00017552	10	27	109	12
E00017553	17	43	88	24
E00017554	15	28	86	25
E00017555	18	28	106	8
E00017556	18	29	137	28
E00017557	14	32	106	16
E00017558	19	29	110	23
E00017559	16	27	118	33
E00017560	14	34	130	28
E00017561	14	44	99	20
E00017562	21	44	115	18
E00017563	11	33	113	23
E00017564	15	36	91	25
E00017565	19	27	87	28
E00017566	19	26	104	25
E00017567	8	21	121	38
E00017568	13	23	85	18
E00017569	25	25	107	30
E00017570	3	15	54	10
E00017571	10	27	105	18
E00017572	15	27	163	44
E00017573	12	14	94	20
E00017574	23	29	61	48
E00017575	13	19	111	47
E00017576	17	32	87	54
E00017578	6	21	106	36
E00017579	12	18	61	67
E00017580	18	19	86	49
E00017581	12	25	117	30
E00017582	17	28	90	52
E00017583	9	21	116	21
E00017584	15	30	96	18
E00017585	18	19	118	43
E00017586	16	20	123	54
E00017587	21	30	122	39
E00017588	16	22	138	29
E00017589	15	25	114	31
E00017590	8	14	64	42
E00017591	13	20	123	38
E00017592	6	18	83	40
E00017593	24	10	166	31
E00017594	4	33	108	45
E00017595	8	32	118	27
E00017596	9	18	73	45
E00017597	21	34	94	45
E00017598	21	25	123	41
E00017599	5	23	98	39
E00017600	8	27	89	29
E00017601	9	30	131	40
E00017602	17	20	102	41
E00017603	8	29	89	19
E00017604	4	19	47	1
E00017605	16	46	129	31
E00017607	17	49	113	27
E00017608	10	30	91	25
E00017609	18	25	66	7
E00017610	36	37	64	10
E00017611	14	61	139	25
E00017612	13	25	61	11
E00017613	26	53	175	40
E00017614	6	31	86	26
E00017615	18	55	173	27
E00017616	4	18	44	6
E00017617	10	31	84	20
E00017618	12	37	56	3
E00017619	13	30	65	11
E00017620	13	30	110	19
E00017621	9	31	100	19
E00017623	16	39	153	23
E00017624	17	36	113	17
E00017625	10	26	59	12
E00017626	13	24	81	11
E00017627	7	36	99	19
E00017628	26	41	90	13
E00017629	12	37	72	8
E00017630	17	46	105	17
E00017631	14	31	88	9
E00017632	8	32	112	11
E00017633	9	20	72	8
E00017634	15	57	148	29
E00017635	9	24	87	23
E00017636	5	20	57	16
E00017637	14	29	77	2
E00017638	3	12	70	11
E00017639	10	16	59	6
E00017640	8	13	66	9
E00017641	13	25	54	6
E00017642	8	24	50	2
E00017644	20	34	88	14
E00017645	13	23	53	5
E00017646	16	25	82	13
E00017647	17	39	90	6
E00017648	23	47	64	9
E00017649	50	68	122	16
E00017650	16	37	94	7
E00017651	27	40	84	14
E00017652	44	60	127	31
E00017654	22	54	90	14
E00017655	30	47	84	15
E00017656	21	56	112	11
E00017657	28	30	111	15
E00017658	24	47	89	6
E00017659	21	34	146	16
E00017660	15	51	122	16
E00017661	15	47	118	13
E00017662	18	46	125	16
E00017663	17	44	48	8
E00017664	13	30	70	9
E00017665	24	57	95	15
E00017666	10	38	51	4
E00017667	26	58	113	6
E00017668	4	3	8	1
E00017669	36	63	93	11
E00017670	9	39	32	2
E00017671	27	57	107	14
E00017672	26	61	95	10
E00017673	14	28	75	10
E00017674	15	22	59	4
E00017675	37	77	147	16
E00017676	32	52	95	17
E00017677	25	28	63	11
E00017678	26	50	123	14
E00017679	23	47	115	8
E00017680	22	42	59	8
E00017681	12	35	118	9
E00017682	15	44	97	11
E00017683	28	30	79	24
E00017684	8	23	42	6
E00017685	13	42	112	12
E00017686	14	27	45	6
E00017687	6	19	60	15
E00017688	6	15	38	7
E00017689	34	34	96	19
E00017690	18	28	59	11
E00017691	21	32	114	18
E00017692	27	36	82	14
E00017693	22	33	142	27
E00017694	11	35	67	8
E00017695	15	21	70	8
E00017696	6	23	56	6
E00017697	20	33	126	13
E00017698	18	35	138	15
E00017699	10	29	71	15
E00017700	12	19	67	15
E00017701	16	32	92	20
E00017702	20	48	124	13
E00017703	8	39	88	10
E00017704	14	33	97	27
E00017705	28	36	134	15
E00017706	14	38	117	18
E00017707	8	25	63	9
E00017708	25	51	141	12
E00017709	10	31	80	16
E00017710	12	21	60	10
E00017711	22	40	105	9
E00017712	7	28	65	6
E00017713	16	32	78	13
E00017714	26	30	115	14
E00017715	9	26	69	15
E00017717	2	8	33	6
E00017718	28	22	93	12
E00017719	19	32	132	17
E00017720	16	31	78	20
E00017721	14	38	79	14
E00017722	23	62	151	23
E00017723	9	27	52	7
E00017725	16	27	67	5
E00017726	19	43	79	12
E00017727	35	52	147	31
E00017728	18	52	116	19
E00017729	5	20	49	4
E00017732	20	30	130	7
E00017733	5	18	75	5
E00017734	8	23	59	9
E00017735	10	26	73	5
E00017736	17	30	68	10
E00017738	14	31	77	6
E00017739	14	35	91	14
E00017740	10	17	38	4
E00017741	24	51	117	29
E00017742	15	34	79	10
E00017743	8	20	75	4
E00017744	21	36	128	16
E00017745	13	25	72	13
E00017746	18	42	102	16
E00017747	22	36	125	20
E00017748	14	30	91	16
E00017749	15	25	69	7
E00017750	9	16	68	7
E00017751	6	21	53	5
E00017753	4	15	48	7
E00017754	9	9	37	5
E00017756	16	40	81	12
E00017758	22	38	117	19
E00017759	25	33	210	57
E00017760	16	20	53	13
E00017761	7	22	65	13
E00017762	8	29	83	11
E00017763	8	38	138	28
E00017764	17	33	90	20
E00017765	14	35	113	6
E00017766	13	27	132	11
E00017767	11	34	78	16
E00017768	5	24	68	9
E00017769	23	41	79	19
E00017770	5	26	62	6
E00017771	18	30	112	23
E00017772	4	31	83	18
E00017773	9	20	92	17
E00017774	14	45	107	17
E00017775	16	36	87	25
E00017776	28	51	144	21
E00017777	22	38	155	31
E00017778	12	21	69	6
E00017779	5	20	43	9
E00017780	14	28	95	30
E00017781	7	37	89	20
E00017782	9	27	83	12
E00017783	12	29	97	15
E00017784	11	17	103	10
E00017785	17	36	135	23
E00017786	8	32	65	13
E00017787	8	27	77	10
E00017788	12	41	108	19
E00017789	7	28	79	9
E00017790	13	43	108	27
E00017791	17	33	121	16
E00017792	12	28	95	8
E00017793	6	48	109	14
E00017794	9	43	93	11
E00017795	12	34	110	22
E00017796	9	23	79	13
E00017797	14	37	129	26
E00017798	37	37	105	15
E00017799	23	45	68	14
E00017801	25	47	97	8
E00017802	36	59	126	18
E00017803	20	60	140	14
E00017804	33	86	130	26
E00017805	43	87	100	14
E00017806	11	49	127	11
E00017807	20	34	79	13
E00017808	33	45	105	11
E00017810	26	45	104	13
E00017811	19	31	86	7
E00017812	16	36	59	8
E00017814	24	74	122	25
E00017816	24	45	125	7
E00017817	12	29	71	9
E00017818	20	42	107	13
E00017819	7	20	56	1
E00017820	29	39	128	14
E00017821	23	44	107	10
E00017822	10	26	98	18
E00017823	21	44	139	27
E00017824	16	29	130	16
E00017825	20	51	87	18
E00017826	39	69	124	19
E00017827	36	64	113	13
E00017828	39	56	155	27
E00017829	32	70	101	12
E00017830	30	41	87	9
E00017833	45	55	100	21
E00017834	19	27	74	9
E00017835	20	42	62	6
E00017836	22	52	112	6
E00017837	20	56	116	9
E00017838	35	54	142	9
E00017839	26	44	120	13
E00017840	26	52	135	6
E00017841	19	44	118	9
E00017842	27	39	82	18
E00017843	30	44	56	21
E00017844	29	58	163	11
E00017845	19	34	106	11
E00017846	32	65	107	15
E00017847	18	49	95	12
E00017848	43	56	78	8
E00017849	28	47	88	28
E00017850	35	58	84	11
E00017851	18	53	103	16
E00017852	46	66	111	17
E00017853	33	58	111	7
E00017854	16	33	66	14
E00017855	28	46	99	20
E00017856	30	61	97	11
E00017857	14	33	63	5
E00017858	14	29	88	16
E00017860	15	49	78	14
E00017861	17	37	83	15
E00017862	16	41	85	8
E00017863	34	36	79	10
E00017865	11	33	79	8
E00017866	13	40	85	11
E00017867	8	31	66	7
E00017870	9	20	76	10
E00017871	21	43	91	18
E00017872	11	12	56	5
E00017873	13	24	47	7
E00017874	12	13	31	3
E00017875	32	55	140	13
E00017876	12	29	44	6
E00017877	7	16	33	9
E00017878	4	12	29	1
E00017879	8	33	66	5
E00017880	24	44	122	21
E00017881	6	18	47	9
E00017882	6	36	67	5
E00017883	11	32	54	9
E00017884	18	35	95	7
E00017885	8	22	49	11
E00017886	15	31	65	8
E00017887	18	30	84	11
E00017888	6	31	60	11
E00017889	11	38	109	10
E00017890	7	41	74	7
E00017891	12	32	76	16
E00017892	18	40	90	13
E00017893	13	34	85	15
E00017894	13	26	56	10
E00017895	9	19	75	14
E00017896	12	23	62	5
E00017897	12	25	63	11
E00017898	16	47	102	16
E00017899	11	33	60	7
E00017900	17	34	66	9
E00017901	37	33	92	10
E00017903	26	59	156	33
E00017904	9	24	75	18
E00017905	19	21	81	15
E00017906	15	17	108	27
E00017907	18	24	103	26
E00017908	28	37	131	22
E00017909	22	37	96	13
E00017910	22	16	128	12
E00017911	17	36	73	18
E00017912	24	30	109	27
E00017913	18	47	90	10
E00017914	9	30	73	20
E00017915	11	36	123	14
E00017916	21	36	121	21
E00017917	32	40	111	17
E00017918	21	44	116	26
E00017919	18	38	83	17
E00017920	20	40	89	17
E00017921	18	32	108	25
E00017922	28	68	109	23
E00017923	16	36	133	20
E00017924	35	18	80	10
E00017925	16	24	87	9
E00017926	27	32	80	13
E00017927	17	62	133	25
E00017928	34	32	80	12
E00017930	15	35	105	22
E00017931	16	36	104	8
E00017932	18	37	81	17
E00017933	11	39	89	11
E00017934	31	43	114	30
E00017935	17	26	118	28
E00017936	6	39	116	19
E00017937	17	60	95	19
E00017938	15	37	77	8
E00017939	11	42	57	24
E00017940	19	49	142	14
E00017941	27	46	128	20
E00017942	31	42	121	39
E00017943	28	45	80	17
E00017944	17	35	126	16
E00017945	21	58	144	26
E00017946	20	44	96	15
E00017947	31	62	97	9
E00017948	14	18	66	12
E00017949	10	18	55	10
E00017950	34	44	147	16
E00017952	29	34	61	2
E00017953	27	50	125	15
E00017954	17	35	104	24
E00017955	28	67	111	13
E00017956	17	28	135	19
E00017957	33	26	74	12
E00017958	20	38	79	14
E00017959	14	42	229	49
E00017960	7	38	117	34
E00017961	22	30	109	54
E00017962	21	27	65	15
E00017963	22	37	72	20
E00017965	18	39	73	22
E00017966	11	40	124	27
E00017967	26	43	72	20
E00017968	7	36	57	12
E00017969	20	30	56	49
E00017970	8	29	58	7
E00017971	18	39	116	24
E00017972	10	44	130	27
E00017973	30	56	88	17
E00017974	11	31	107	18
E00017975	12	34	130	19
E00017976	17	41	95	14
E00017977	14	40	121	24
E00017978	15	42	91	15
E00017979	25	38	107	16
E00017980	30	43	109	23
E00017981	14	34	83	12
E00017982	32	86	111	14
E00017983	35	69	86	11
E00017984	30	59	76	11
E00017985	34	54	71	6
E00017986	35	61	91	11
E00017987	31	56	92	14
E00017988	15	47	104	11
E00017989	32	51	96	17
E00017990	49	64	106	13
E00017991	26	54	106	12
E00017992	39	45	80	11
E00017993	36	62	105	15
E00017994	28	38	82	11
E00017995	30	60	148	20
E00017996	21	40	70	6
E00017997	44	67	108	17
E00017999	35	86	121	19
E00018000	38	48	113	11
E00018001	48	71	124	14
E00018003	25	52	80	12
E00018004	25	62	105	8
E00018005	34	31	89	10
E00018006	39	71	113	10
E00018007	24	56	74	8
E00018008	47	49	94	9
E00018009	8	24	72	8
E00018010	16	46	104	12
E00018011	33	52	104	22
E00018012	40	56	69	9
E00018013	31	34	135	24
E00018014	29	59	108	11
E00018015	25	43	101	18
E00018016	21	39	102	9
E00018017	31	93	79	5
E00018018	20	58	86	14
E00018019	27	66	110	11
E00018020	31	45	80	15
E00018021	35	72	111	18
E00018022	25	45	95	17
E00018023	27	73	117	13
E00018024	12	38	80	12
E00018025	21	38	84	14
E00018026	24	59	85	16
E00018027	9	20	62	14
E00018028	29	54	121	21
E00018029	21	60	112	16
E00018030	23	55	118	23
E00018031	29	57	118	15
E00018032	29	52	123	18
E00018033	42	50	89	11
E00018034	23	46	81	8
E00018035	14	36	61	7
E00018036	19	56	84	12
E00018037	30	69	127	13
E00018038	32	40	92	16
E00018039	55	56	128	14
E00018040	19	41	86	16
E00018041	27	43	101	14
E00018042	22	48	70	14
E00018043	36	60	122	19
E00018044	15	54	100	5
E00018045	23	50	91	12
E00018046	14	24	62	9
E00018047	25	75	86	17
E00018048	12	18	40	6
E00018049	18	49	72	7
E00018050	13	29	65	9
E00018051	5	21	55	7
E00018052	26	32	72	12
E00018053	15	49	62	5
E00018054	7	61	88	17
E00018055	3	19	36	3
E00018056	10	46	60	3
E00018057	13	38	78	6
E00018058	52	53	88	32
E00018059	17	32	53	10
E00018060	19	43	92	7
E00018061	17	53	59	9
E00018062	24	36	80	13
E00018063	35	59	95	12
E00018064	23	59	88	12
E00018065	3	14	44	3
E00018066	26	59	91	18
E00018067	34	57	76	6
E00018068	17	40	87	5
E00018069	18	39	75	2
E00018070	22	38	81	14
E00018071	25	35	79	17
E00018072	32	46	95	9
E00018073	14	26	71	4
E00018074	21	38	59	5
E00018075	27	44	89	6
E00018076	21	41	80	19
E00018077	25	75	89	10
E00018078	27	44	77	17
E00018079	23	54	127	12
E00018080	18	34	54	4
E00018081	22	57	77	16
E00018082	15	43	89	23
E00018083	19	31	67	15
E00018084	18	23	90	9
E00018085	21	40	88	11
E00018086	25	51	112	22
E00018087	11	25	80	13
E00018088	19	47	92	6
E00018089	8	22	62	29
E00018090	23	70	68	13
E00018091	21	38	76	15
E00018092	21	38	100	6
E00018093	14	44	77	13
E00018094	23	40	91	20
E00018095	27	61	78	17
E00018096	13	40	81	10
E00018097	27	52	112	14
E00018098	16	45	93	23
E00018099	19	39	88	17
E00018100	24	52	101	14
E00018101	18	44	84	19
E00018102	39	66	124	17
E00018104	17	35	103	19
E00018105	24	45	84	26
E00018106	30	48	108	32
E00018107	18	48	59	6
E00018108	28	41	113	9
E00018109	22	37	119	15
E00018111	31	37	94	13
E00018112	25	37	59	8
E00018113	17	49	89	8
E00018114	34	55	109	16
E00018115	19	36	74	6
E00018116	33	69	86	8
E00018117	13	42	108	15
E00018118	10	32	39	13
E00018119	12	34	83	11
E00018120	16	36	130	19
E00018121	22	49	119	13
E00018122	20	55	71	3
E00018123	52	60	81	11
E00018124	15	29	75	17
E00018125	25	41	111	19
E00018126	22	42	143	21
E00018127	19	38	99	13
E00018129	24	58	137	13
E00018130	20	38	98	8
E00018131	21	45	68	11
E00018132	7	24	34	11
E00018133	24	46	132	20
E00018134	6	20	55	5
E00018135	19	38	102	13
E00018136	22	50	116	18
E00018137	19	50	114	17
E00018138	31	49	110	14
E00018139	10	23	56	7
E00018140	14	31	56	11
E00018141	19	30	79	11
E00018142	13	27	24	6
E00018143	6	17	96	12
E00018144	13	12	55	3
E00018145	8	34	100	15
E00018146	15	51	120	16
E00018147	12	32	46	5
E00018148	13	23	50	6
E00018149	12	29	64	12
E00018150	16	23	52	6
E00018151	21	51	90	20
E00018152	20	26	75	22
E00018153	32	69	134	22
E00018154	19	43	42	5
E00018155	14	24	62	12
E00018156	11	23	59	10
E00018157	14	34	89	12
E00018158	18	49	138	14
E00018159	7	39	80	6
E00018160	18	39	95	17
E00018161	18	44	105	11
E00018162	17	41	76	15
E00018163	6	27	80	9
E00018164	15	30	72	10
E00018165	23	35	108	18
E00018166	16	38	142	25
E00018167	19	45	136	18
E00018168	19	42	88	11
E00018169	15	37	96	19
E00018170	13	35	90	6
E00018171	13	25	93	16
E00018172	32	39	74	15
E00018173	9	43	96	12
E00018174	21	47	116	15
E00018175	28	47	96	18
E00018176	23	53	120	44
E00018177	27	46	153	24
E00018178	18	61	129	21
E00018179	20	47	96	12
E00018180	20	33	159	34
E00018181	13	29	73	22
E00018182	35	55	133	19
E00018183	25	45	167	15
E00018184	29	42	141	12
E00018185	6	39	142	16
E00018186	8	19	102	8
E00018187	10	23	73	8
E00018188	22	27	103	14
E00018189	22	40	114	17
E00018190	15	29	80	12
E00018191	24	38	85	5
E00018192	21	49	167	24
E00018193	28	61	186	31
E00018194	18	39	70	13
E00018195	12	38	88	12
E00018197	11	21	232	69
E00018198	13	23	189	51
E00018199	13	43	148	19
E00018201	8	39	98	16
E00018204	6	18	209	40
E00018205	10	27	83	7
E00018206	13	34	65	11
E00018208	9	18	71	4
E00018209	8	22	104	23
E00018210	7	31	52	6
E00018211	11	34	96	11
E00018212	12	36	85	22
E00018213	13	27	82	9
E00018214	5	15	41	6
E00018215	9	24	44	9
E00018216	9	33	62	7
E00018218	18	37	112	16
E00018220	16	40	89	15
E00018221	17	57	156	31
E00018222	25	32	80	16
E00018223	13	36	108	10
E00018224	8	37	75	17
E00018225	5	14	44	13
E00018226	29	38	124	14
E00018227	17	37	90	21
E00018230	12	22	87	23
E00018231	21	41	107	33
E00018232	21	18	93	8
E00018233	29	53	126	30
E00018235	13	31	95	44
E00018236	13	31	87	22
E00018237	10	20	60	11
E00018238	18	30	123	22
E00018239	7	17	76	23
E00018240	16	26	68	13
E00018241	7	19	88	15
E00018242	11	16	71	18
E00018243	18	47	126	51
E00018244	0	11	36	3
E00018246	5	16	40	8
E00018250	8	20	89	16
E00018251	12	23	82	6
E00018252	19	62	130	11
E00018253	34	57	108	17
E00018254	12	24	95	17
E00018255	9	38	94	23
E00018257	23	51	118	30
E00018259	20	37	113	31
E00018260	24	40	81	14
E00018262	15	31	60	4
E00018263	22	52	124	20
E00018264	34	44	73	15
E00018267	14	30	78	7
E00018268	9	22	51	6
E00018269	23	40	96	9
E00018270	6	15	41	7
E00018271	16	26	40	9
E00018272	22	49	87	12
E00018273	13	39	74	9
E00018274	44	64	89	11
E00018275	16	38	61	14
E00018276	26	51	77	11
E00018277	19	55	96	13
E00018278	25	50	89	17
